COURSE CODE,CLASS SECTION,Date,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE
FREN2002,2B,2022-01-21,2022-01-28,,,,,FRI,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2B,2022-02-11,2022-03-04,,,,,FRI,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2B,2022-02-14,2022-02-28,MON,,,,,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2B,2022-03-14,2022-04-11,MON,,,,,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2B,2022-03-18,2022-04-08,,,,,FRI,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2B,2022-04-22,2022-04-29,,,,,FRI,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2B,2022-04-25,2022-04-25,MON,,,,,,,CPD-2.47,15:30,17:20,French II.2
FREN2002,2C,2022-01-17,2022-01-31,MON,,,,,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-01-21,2022-01-28,,,,,FRI,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-02-11,2022-03-04,,,,,FRI,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-02-14,2022-02-28,MON,,,,,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-03-14,2022-04-11,MON,,,,,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-03-18,2022-04-08,,,,,FRI,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-04-22,2022-04-29,,,,,FRI,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2C,2022-04-25,2022-04-25,MON,,,,,,,CPD-LG.64,12:30,14:20,French II.2
FREN2002,2D,2022-01-18,2022-01-25,,TUE,,,,,,CPD-3.23,16:30,18:20,French II.2
FREN2002,2D,2022-01-20,2022-01-27,,,,THU,,,,CPD-3.23,16:30,18:20,French II.2
FREN2002,2D,2022-02-08,2022-03-01,,TUE,,,,,,CPD-3.23,16:30,18:20,French II.2
FREN2002,2D,2022-02-10,2022-03-03,,,,THU,,,,CPD-3.23,16:30,18:20,French II.2
FREN2002,2D,2022-03-15,2022-03-29,,TUE,,,,,,CPD-3.23,16:30,18:20,French II.2
FREN2002,2D,2022-03-17,2022-04-28,,,,THU,,,,CPD-3.23,16:30,18:20,French II.2
FREN2002,2D,2022-04-12,2022-04-26,,TUE,,,,,,CPD-3.23,16:30,18:20,French II.2
FREN2041,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-3.16,14:30,16:20,Cultural icons in France
FREN2041,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-3.16,14:30,16:20,Cultural icons in France
FREN2041,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-3.16,14:30,16:20,Cultural icons in France
FREN3002,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2A,2022-02-08,2022-03-01,,TUE,,,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2A,2022-03-15,2022-03-29,,TUE,,,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-1.42,10:30,12:20,French III.2
FREN3002,2B,2022-01-18,2022-01-25,,TUE,,,,,,CRT-5.24,13:30,15:20,French III.2
FREN3002,2B,2022-01-20,2022-01-27,,,,THU,,,,CPD-LG.64,13:30,15:20,French III.2
FREN3002,2B,2022-02-08,2022-03-01,,TUE,,,,,,CRT-5.24,13:30,15:20,French III.2
FREN3002,2B,2022-02-10,2022-03-03,,,,THU,,,,CPD-LG.64,13:30,15:20,French III.2
FREN3002,2B,2022-03-15,2022-03-29,,TUE,,,,,,CRT-5.24,13:30,15:20,French III.2
FREN3002,2B,2022-03-17,2022-04-28,,,,THU,,,,CPD-LG.64,13:30,15:20,French III.2
FREN3002,2B,2022-04-12,2022-04-26,,TUE,,,,,,CRT-5.24,13:30,15:20,French III.2
FREN3002,2C,2022-01-17,2022-01-31,MON,,,,,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-01-21,2022-01-28,,,,,FRI,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-02-11,2022-03-04,,,,,FRI,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-02-14,2022-02-28,MON,,,,,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-03-14,2022-04-11,MON,,,,,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-03-18,2022-04-08,,,,,FRI,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-04-22,2022-04-29,,,,,FRI,,,CRT-5.58,12:30,14:20,French III.2
FREN3002,2C,2022-04-25,2022-04-25,MON,,,,,,,CRT-5.58,12:30,14:20,French III.2
FREN3023,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-3.01,12:30,14:20,Media watch: Tracking French news
FREN3023,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-3.01,12:30,14:20,Media watch: Tracking French news
FREN3023,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-3.01,12:30,14:20,Media watch: Tracking French news
FREN3030,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-LG.20,14:30,15:20,Guided writing in French (capstone experience)
FREN3030,2A,2022-02-11,2022-03-04,,,,,FRI,,,CPD-LG.20,14:30,15:20,Guided writing in French (capstone experience)
FREN3030,2A,2022-03-18,2022-04-08,,,,,FRI,,,CPD-LG.20,14:30,15:20,Guided writing in French (capstone experience)
FREN3030,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-LG.20,14:30,15:20,Guided writing in French (capstone experience)
FREN3034,2A,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Internship for students of French
FREN3037,2A,2022-01-17,2022-01-24,MON,,,,,,,CRT-5.24,15:30,17:20,France and the World
FREN3037,2A,2022-02-14,2022-02-28,MON,,,,,,,CRT-5.24,15:30,17:20,France and the World
FREN3037,2A,2022-03-14,2022-04-11,MON,,,,,,,CRT-5.24,15:30,17:20,France and the World
FREN3037,2A,2022-04-25,2022-04-25,MON,,,,,,,CRT-5.24,15:30,17:20,France and the World
GCIN1001,2B,2022-01-21,2022-01-28,,,,,FRI,,,CYCC501,15:30,17:20,Introduction to global creative industries
GCIN1001,2B,2022-02-11,2022-03-04,,,,,FRI,,,CYCC501,15:30,17:20,Introduction to global creative industries
GCIN1001,2B,2022-03-18,2022-04-08,,,,,FRI,,,CYCC501,15:30,17:20,Introduction to global creative industries
GCIN1001,2B,2022-04-22,2022-04-29,,,,,FRI,,,CYCC501,15:30,17:20,Introduction to global creative industries
GCIN2002,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-LG.07,9:30,11:20,Commercializing creativity: A cultural critique
GCIN2002,2A,2022-02-11,2022-03-04,,,,,FRI,,,CPD-LG.07,9:30,11:20,Commercializing creativity: A cultural critique
GCIN2002,2A,2022-03-18,2022-04-08,,,,,FRI,,,CPD-LG.07,9:30,11:20,Commercializing creativity: A cultural critique
GCIN2002,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-LG.07,9:30,11:20,Commercializing creativity: A cultural critique
GCIN2005,2A,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Internship in global creative industries
GCIN2009,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-2.16,15:30,17:20,"Art worlds: Aesthetics, money, and markets"
GCIN2009,2A,2022-02-11,2022-03-04,,,,,FRI,,,CPD-2.16,15:30,17:20,"Art worlds: Aesthetics, money, and markets"
GCIN2009,2A,2022-03-18,2022-04-08,,,,,FRI,,,CPD-2.16,15:30,17:20,"Art worlds: Aesthetics, money, and markets"
GCIN2009,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-2.16,15:30,17:20,"Art worlds: Aesthetics, money, and markets"
GCIN2017,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-3.04,12:30,14:20,Luxury markets in East Asia
GCIN2017,2A,2022-02-11,2022-03-04,,,,,FRI,,,CPD-3.04,12:30,14:20,Luxury markets in East Asia
GCIN2017,2A,2022-03-18,2022-04-08,,,,,FRI,,,CPD-3.04,12:30,14:20,Luxury markets in East Asia
GCIN2017,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-3.04,12:30,14:20,Luxury markets in East Asia
GCIN2019,2A,2022-01-18,2022-01-25,,TUE,,,,,,MWT7,16:30,18:20,The arts entrepreneurship in Hong Kong
GCIN2019,2A,2022-02-08,2022-03-01,,TUE,,,,,,MWT7,16:30,18:20,The arts entrepreneurship in Hong Kong
GCIN2019,2A,2022-03-15,2022-03-29,,TUE,,,,,,MWT7,16:30,18:20,The arts entrepreneurship in Hong Kong
GCIN2019,2A,2022-04-12,2022-04-26,,TUE,,,,,,MWT7,16:30,18:20,The arts entrepreneurship in Hong Kong
GCIN2020,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-2.19,16:30,18:20,New media and social media
GCIN2020,2A,2022-02-08,2022-03-01,,TUE,,,,,,CPD-2.19,16:30,18:20,New media and social media
GCIN2020,2A,2022-03-15,2022-03-29,,TUE,,,,,,CPD-2.19,16:30,18:20,New media and social media
GCIN2020,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-2.19,16:30,18:20,New media and social media
GCIN2026,2A,2022-01-17,2022-01-31,MON,,,,,,,CPD-LG.18,12:30,14:20,Applied law to creative industries and laws: An introduction
GCIN2026,2A,2022-02-14,2022-02-28,MON,,,,,,,CPD-LG.18,12:30,14:20,Applied law to creative industries and laws: An introduction
GCIN2026,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-LG.18,12:30,14:20,Applied law to creative industries and laws: An introduction
GCIN2026,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-LG.18,12:30,14:20,Applied law to creative industries and laws: An introduction
GCIN2046,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-2.58,15:30,17:20,Corporate branding and communications
GCIN2046,2A,2022-02-11,2022-03-04,,,,,FRI,,,CPD-2.58,15:30,17:20,Corporate branding and communications
GCIN2046,2A,2022-03-18,2022-04-08,,,,,FRI,,,CPD-2.58,15:30,17:20,Corporate branding and communications
GCIN2046,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-2.58,15:30,17:20,Corporate branding and communications
GCIN4001,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-2.37,12:30,14:20,Global creative industries research project (capstone experience)
GCIN4001,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-2.37,12:30,14:20,Global creative industries research project (capstone experience)
GCIN4001,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-2.37,12:30,14:20,Global creative industries research project (capstone experience)
GEND1001,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-3.29,9:30,12:20,Introduction to Gender Studies
GEND1001,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-3.29,9:30,12:20,Introduction to Gender Studies
GEND1001,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-3.29,9:30,12:20,Introduction to Gender Studies
GEND2008,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-3.01,10:30,12:20,Queer theory and women's perspectives
GEND2008,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-3.01,10:30,12:20,Queer theory and women's perspectives
GEND2008,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-3.01,10:30,12:20,Queer theory and women's perspectives
GEND2010,2A,2022-01-18,2022-01-25,,TUE,,,,,,MB256,16:30,18:20,Feminist science and technology studies
GEND2010,2A,2022-02-08,2022-03-01,,TUE,,,,,,MB256,16:30,18:20,Feminist science and technology studies
GEND2010,2A,2022-03-15,2022-03-29,,TUE,,,,,,MB256,16:30,18:20,Feminist science and technology studies
GEND2010,2A,2022-04-12,2022-04-26,,TUE,,,,,,MB256,16:30,18:20,Feminist science and technology studies
GEND3001,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-3.23,10:30,12:20,Internship in Gender Studies
GEND3001,2A,2022-02-08,2022-03-01,,TUE,,,,,,CPD-3.23,10:30,12:20,Internship in Gender Studies
GEND3001,2A,2022-03-15,2022-03-29,,TUE,,,,,,CPD-3.23,10:30,12:20,Internship in Gender Studies
GEND3001,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-3.23,10:30,12:20,Internship in Gender Studies
GEOG1005,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-LG.09,10:30,12:20,"Map use, reading and interpretation"
GEOG1005,2A,2022-02-08,2022-03-29,,TUE,,,,,,CPD-LG.09,10:30,12:20,"Map use, reading and interpretation"
GEOG1005,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-LG.09,10:30,12:20,"Map use, reading and interpretation"
GEOG1016,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-LG.01,10:30,12:20,Nature conservation for sustainable societies
GEOG1016,2A,2022-02-10,2022-04-28,,,,THU,,,,CPD-LG.01,10:30,12:20,Nature conservation for sustainable societies
GEOG1017,2A,2022-01-19,2022-01-26,,,WED,,,,,MWT1,10:30,12:20,Human geography in a globalizing world
GEOG1017,2A,2022-02-09,2022-03-09,,,WED,,,,,MWT1,10:30,12:20,Human geography in a globalizing world
GEOG1017,2A,2022-03-23,2022-04-27,,,WED,,,,,MWT1,10:30,12:20,Human geography in a globalizing world
GEOG1021,2A,2022-01-17,2022-01-31,MON,,,,,,,MWT6,9:30,11:20,Geographic issues of Polar Regions
GEOG1021,2A,2022-02-14,2022-04-11,MON,,,,,,,MWT6,9:30,11:20,Geographic issues of Polar Regions
GEOG1021,2A,2022-04-25,2022-04-25,MON,,,,,,,MWT6,9:30,11:20,Geographic issues of Polar Regions
GEOG2055,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-1.21,9:30,11:20,Water resources and management
GEOG2055,2A,2022-02-11,2022-04-08,,,,,FRI,,,CPD-1.21,9:30,11:20,Water resources and management
GEOG2055,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-1.21,9:30,11:20,Water resources and management
GEOG2057,2A,2022-01-20,2022-01-27,,,,THU,,,,KK201,16:30,18:20,Leisure and recreation in modern society
GEOG2057,2A,2022-02-10,2022-04-28,,,,THU,,,,KK201,16:30,18:20,Leisure and recreation in modern society
GEOG2109,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-3.29,13:30,15:20,Population Geography and Social Development
GEOG2109,2A,2022-02-08,2022-03-29,,TUE,,,,,,CPD-3.29,13:30,15:20,Population Geography and Social Development
GEOG2109,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-3.29,13:30,15:20,Population Geography and Social Development
GEOG2127,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-LG.59,15:30,17:20,Environmental management
GEOG2127,2A,2022-02-14,2022-04-11,MON,,,,,,,CPD-LG.59,15:30,17:20,Environmental management
GEOG2127,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-LG.59,15:30,17:20,Environmental management
GEOG2128,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-2.37,10:30,12:20,Economic geography
GEOG2128,2A,2022-02-08,2022-03-29,,TUE,,,,,,CPD-2.37,10:30,12:20,Economic geography
GEOG2128,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-2.37,10:30,12:20,Economic geography
GEOG2132,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-2.37,16:30,18:20,World cities
GEOG2132,2A,2022-02-08,2022-03-29,,TUE,,,,,,CPD-2.37,16:30,18:20,World cities
GEOG2132,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-2.37,16:30,18:20,World cities
GEOG2138,2A,2022-01-19,2022-01-26,,,WED,,,,,CYCC501,10:30,12:20,Hong Kong’s environment: issues and policies
GEOG2138,2A,2022-02-09,2022-03-09,,,WED,,,,,CYCC501,10:30,12:20,Hong Kong’s environment: issues and policies
GEOG2138,2A,2022-03-23,2022-04-27,,,WED,,,,,CYCC501,10:30,12:20,Hong Kong’s environment: issues and policies
GEOG2141,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-1.24,12:30,14:20,Remote sensing applications
GEOG2141,2A,2022-02-11,2022-04-08,,,,,FRI,,,CPD-1.24,12:30,14:20,Remote sensing applications
GEOG2141,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-1.24,12:30,14:20,Remote sensing applications
GEOG2143,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-2.14,9:30,11:20,Planning in an era of changes
GEOG2143,2A,2022-02-11,2022-04-08,,,,,FRI,,,CPD-2.14,9:30,11:20,Planning in an era of changes
GEOG2143,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-2.14,9:30,11:20,Planning in an era of changes
GEOG2149,2A,2022-01-17,2022-01-31,MON,,,,,,,CPD-2.19,12:30,14:20,Financial geography
GEOG2149,2A,2022-02-14,2022-04-11,MON,,,,,,,CPD-2.19,12:30,14:20,Financial geography
GEOG2149,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-2.19,12:30,14:20,Financial geography
GEOG2152,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-2.16,15:30,17:20,Health and medical geography
GEOG2152,2A,2022-02-14,2022-04-11,MON,,,,,,,CPD-2.16,15:30,17:20,Health and medical geography
